zone,state,eaid,lga,urca_cat,hhid,q102,q103,q104,q105,q106,q107,q108,q109,q110,q201,q202,q203_1,q203_2,q203_3,q203_4,q204,q205,q206,q207_1,q207_2,q207_3,q208,q209,q210,q210_1,q211,q211__1,q211__2,q211__3,q211__4,q211__5,q211__6,q211__7,q211__8,q211__9,q211__10,q211__11,q211__12,q211__0,q211__96,q211_1,q212,q212_1,q213,q213_1,q213_1__1,q213_1__2,q213_1__96,q214,q214__1,q214__2,q214__3,q214__4,q214__5,q214__6,q214__7,q214__8,q214__9,q214__10,q214__11,q214__12,q214__13,q214__96,q215,q215_1,q215_2,q216,q216__1,q216__2,q216__3,q216__4,q216__5,q216__6,q216__7,q216__8,q216__9,q216__10,q216__11,q216__12,q216__13,q217,q217__1,q217__2,q217__3,q217__4,q217__5,q217__6,q217__7,q217__8,q217__9,q217__10,q217__11,q217__12,q217__13,q218,q219,q219__1,q219__2,q219__3,q219__4,q219__5,q219__6,q219__99,q219__96,q219__98,q219_1,q220,q220_1,q221,q221_1,q222,q223,q224,q224_1,q224_2,q301,q301__1,q301__2,q301__3,q301__4,q301__5,q301__6,q301__7,q301__8,q301__9,q301__10,q301__11,q301__12,q301__13,q301__14,q301__0,q301__96,q302,q303,q304_1,q304_2,q304_3,q304_4,q304_5,q304_6,q304_7,q304_8,q304_9,q304_10,q304_10__1,q304_10__2,q304_10__3,q304_10__4,q304_10__5,q304_10__6,q304_10__7,q304_10__0,q304_10__96,q305_1,q305_2,q305_3,q305_4,q305_5,q305_6,q305_7,q306_1,q306_2,q306_2__1,q306_2__2,q306_2__3,q306_2__4,q306_2__5,q306_2__6,q306_2__7,q306_2__8,q306_2__9,q306_2__10,q306_2__11,q306_2__12,q306_2__13,q306_3,q306_4,q306_5,q306_6,q306_7,q306_8,q306_9,q306_10,q306_11,q306_12,q307_1,q307_2,q307_2__1,q307_2__2,q307_2__3,q307_2__4,q307_2__5,q307_2__6,q307_2__7,q307_2__8,q307_2__9,q307_2__10,q307_2__11,q307_2__12,q307_2__13,q307_3,q307_4,q307_5,q307_6,q307_7,q307_8,q307_9,q307_10,q307_11,q307_12,q308,q309,q401,q401__1,q401__2,q401__3,q401__4,q401__5,q401__6,q401__99,q401__96,q401__98,q401_1,q402,q402__1,q402__2,q402__3,q402__4,q402__5,q402__6,q404,q404__1,q404__2,q404__3,q404__4,q404__5,q404__6,q404__7,q404__8,q404__9,q404__10,q404__11,q404__0,q404__96,q404_1,q405,q405_1,q405_1__1,q405_1__2,q405_1__3,q405_1__4,q405_1__5,q405_1__6,q405_1__7,q405_1__8,q405_1__9,q405_1__10,q405_1__11,q405_1__12,q405_1__13,q405_1__96,q405_2,q501,q501__1,q501__2,q501__3,q501__4,q501__5,q501__96,q503,q503__1,q503__2,q503__3,q503__4,q503__5,q503__6,q503__99,q503__96,q503__98,q503_1,q604_1,q604_2,q604_3,q604_4,q604_5,q604_6,natweight
North West,Kano,KN_111,dawakin_tofa,Town,68d2e4a6-0d35-4923-9311-842990d1546e,1,NA,2,2,25,2,1,40,2,4,6,8,2,2,0,3,8,6,1,2,0,14,24,2,NA,2 7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,1,1,1,1,0,0,10 12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,8 1,1,0,0,0,0,0,0,1,0,0,0,0,0,5 6 7 12,0,0,0,0,1,1,1,0,0,0,0,1,0,17000,1 2,1,1,0,0,0,0,0,0,0,NA,15,NA,3,NA,4,5,1,1,NA,1 6 7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,22,0,0,2000,6000,1000,4,1,1,4000,1 2,1,1,0,0,0,0,0,0,0,NA,1 2 3 6,1,1,1,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 4,0,1,0,1,0,0,1 2,1,1,0,0,0,0,0,0,0,NA,4,1,4,3,4,1,0.064779168
North Central,Kogi,KO_151,okehi,<1hr to int. city,1576e45d-ce5c-488f-aea7-72d3d9f721a1,1,NA,1,1,35,1,NA,NA,NA,4,3,3,2,1,1,1,6,6,0,1,0,20,20,6,NA,6 1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,1,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,1 2 3 4 5 6,1,1,1,1,1,1,0,0,0,0,0,0,0,7 8 9 10 11 12,0,0,0,0,0,0,1,1,1,1,1,1,0,9000,1 2,1,1,0,0,0,0,NA,0,0,NA,13,NA,1,NA,1,1,1,1,NA,1 5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,64000,13000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8 9 10 7 6,0,0,0,0,0,1,1,1,1,1,0,0,0,12,0,12,0,0,16000,85000,10000,2,2,0,NA,1 2,1,1,0,0,0,0,NA,0,0,NA,1 3 6,1,0,1,0,0,1,2 7,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1 2,1,1,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,0.080206247
North Central,Kogi,KO_151,okehi,<1hr to int. city,c533a652-4688-41e5-9596-c3cd39184c80,1,NA,96,1,31,5,1,75,2,7,6,5,2,4,1,1,8,6,0,1,0,21,14,1,NA,1 4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1 2 3 4 5,1,1,1,1,1,0,0,0,0,0,0,0,0,6 7 8 9 10 11 12,0,0,0,0,0,1,1,1,1,1,1,1,0,12000,1,1,0,0,0,0,0,0,0,0,NA,13,NA,1,NA,1,1,1,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6 9 8 7 10,0,0,0,0,0,1,1,1,1,1,0,0,0,12,0,12,0,0,15000,95000,10000,1,2,1,600,1,1,0,0,0,0,0,0,0,0,NA,1 3 6 4,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,NA,1,2,3,4,2,2,0.080206247
North Central,Kogi,KO_157,adavi,<1hr to int. city,c322791f-5ade-4898-a9bc-702f11540f83,1,NA,4,2,30,1,1,85,2,2,4,7,1,1,0,1,4,6,0,1,0,14,14,5,NA,5 1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3 4 5 6,0,0,1,1,1,1,0,0,0,0,0,0,0,7 8 9 10 11 12 2 1,1,1,0,0,0,0,1,1,1,1,1,1,0,10000,1,1,0,0,0,0,0,NA,0,0,NA,13,NA,1,NA,1,1,1,1,NA,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6 10 7 8 9,0,0,0,0,0,1,1,1,1,1,0,0,0,10,1,14,0,0,6500,10000,7000,2,2,0,NA,1,1,0,0,0,0,0,NA,0,0,NA,1 3 4 6,1,0,1,1,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,1,1,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,0.080206247
North Central,Kogi,KO_157,adavi,<1hr to int. city,77505dd5-4045-443c-a36b-db0556acbf91,1,NA,6,2,25,5,2,65,6,4,5,3,2,1,1,1,6,6,0,1,1,22,22,9,NA,5 9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,1,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1 2 4 3 5,1,1,1,1,1,0,0,0,0,0,0,0,0,6 7 8 9 10 11 12,0,0,0,0,0,1,1,1,1,1,1,1,0,18000,1,1,0,0,0,0,0,NA,0,0,NA,13,NA,1,NA,1,1,1,1,NA,1 5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,62000,15000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6 7 8 9 10,0,0,0,0,0,1,1,1,1,1,0,0,0,10,1,14,1,0,15000,100000,10000,2,2,0,NA,1,1,0,0,0,0,0,NA,0,0,NA,1 4 3 6,1,0,1,1,0,1,2 11,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,NA,2,1,2,2,2,2,0.080206247
North West,Kano,KN_126,gezawa,<1hr to large city,c9c01d38-1fc9-4a30-a856-768a260b4525,1,NA,1,1,36,1,NA,NA,NA,2,5,2,1,1,0,1,5,6,0,1,1,20,14,9,NA,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,10 11,0,0,0,0,0,0,0,0,0,1,1,0,0,3 4 5,0,0,1,1,1,0,0,0,0,0,0,0,0,21000,1,1,0,0,0,0,0,NA,0,0,NA,3,NA,3,NA,2,4,1,1,NA,1 3 5 6,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,5,18,160,240,1,NA,NA,NA,600000,4,1 3 4 5,1,0,1,1,1,0,0,0,0,6,1,1,3,90000,30000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7 8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,24,1,0,2000,3500,3000,3,4,1,2000,1,1,0,0,0,0,0,NA,0,0,NA,1 2 3 4 6,1,1,1,1,0,1,10 11,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,NA,3,4,3,3,4,3,0.109779068
North West,Kano,KN_126,gezawa,<1hr to large city,54282868-b025-4138-b8a9-87c7054666a9,1,NA,2,2,38,1,1,44,1,2,4,3,0,2,0,1,5,6,0,1,0,14,11,6,NA,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,1,1,1,0,0,1 5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,17500,2,0,1,0,0,0,0,NA,0,0,NA,3,NA,3,NA,4,4,1,1,NA,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8 9 7,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7,24,0,0,1000,3000,500,3,2,1,1600,2,0,1,0,0,0,0,NA,0,0,NA,1 2 3 4 6,1,1,1,1,0,1,2 10 11,0,1,0,0,0,0,0,0,0,1,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 4,0,1,0,1,0,0,2,0,1,0,0,0,0,NA,0,0,NA,2,1,1,1,3,2,0.109779068
North West,Kano,KN_126,gezawa,<1hr to large city,f76cb9d2-9087-4ffc-9ae4-4754366abebb,1,NA,1,1,40,1,NA,NA,NA,3,3,4,1,2,0,1,4,6,0,1,0,14,8,8,NA,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,7 9 8,0,0,0,0,0,0,1,1,1,0,0,0,0,1 2 3,1,1,1,0,0,0,0,0,0,0,0,0,0,14000,1,1,0,0,0,0,0,NA,0,0,NA,3,NA,3,NA,4,4,1,1,NA,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7 8 9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7,24,0,0,1000,1800,500,3,2,1,1200,1,1,0,0,0,0,0,NA,0,0,NA,1 3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,1,1,0,0,0,0,0,NA,0,0,NA,1,1,1,1,2,1,0.109779068
North West,Kano,KN_126,gezawa,<1hr to large city,0f6de7d2-0176-4976-8847-3f5e64eacfca,1,NA,1,1,48,1,NA,NA,NA,4,4,3,2,2,0,1,6,6,1,1,0,21,14,5,NA,4 5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,1 5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,7 8,0,0,0,0,0,0,1,1,0,0,0,0,0,1 2 3,1,1,1,0,0,0,0,0,0,0,0,0,0,28000,1,1,0,0,0,0,0,NA,0,0,NA,3,NA,3,NA,4,4,1,1,NA,1 5 6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,2,40000,21000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7 8 9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7,24,0,0,1200,3000,500,3,2,0,NA,1,1,0,0,0,0,0,NA,0,0,NA,1 3 6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,NA,2,1,2,2,2,1,0.109779068
North West,Kano,KN_126,gezawa,<1hr to large city,bd2bfbf7-f2a4-4289-8fdb-ac44b2e6989d,1,NA,1,1,38,1,NA,NA,NA,2,3,3,0,2,0,1,4,6,0,1,0,14,11,96,Driver,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Driver,0,NA,1,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,8,0,0,0,0,0,0,0,1,0,0,0,0,0,12 1 2 4 5,1,1,0,1,1,0,0,0,0,0,0,1,0,21000,1,1,0,0,0,0,0,NA,0,0,NA,3,NA,3,NA,4,4,1,1,NA,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8 7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,24,0,0,1500,3800,500,4,3,1,1400,1,1,0,0,0,0,0,NA,0,0,NA,1 3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,1,1,0,0,0,0,0,NA,0,0,NA,2,1,2,1,2,1,0.109779068
North West,Kano,KN_126,gezawa,<1hr to large city,b7911a5f-2c6e-4741-999d-6b6bfb129310,1,NA,2,2,36,1,1,48,1,3,4,6,1,2,0,2,6,6,1,0,0,21,14,8,NA,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,8 9,0,0,0,0,0,0,0,1,1,0,0,0,0,4 3 5,0,0,1,1,1,0,0,0,0,0,0,0,0,21000,2,0,1,0,0,0,0,NA,0,0,NA,3,NA,3,NA,4,4,1,1,NA,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7 8 9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7,24,0,0,1500,3000,500,4,3,1,1800,2,0,1,0,0,0,0,NA,0,0,NA,1 3 6,1,0,1,0,0,1,11 10,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 4,0,1,0,1,0,0,2,0,1,0,0,0,0,NA,0,0,NA,2,1,1,2,2,2,0.109779068
North West,Kano,KN_126,gezawa,<1hr to large city,587b05d3-e6e4-4b79-9eec-a64724cdb48e,1,NA,2,2,25,1,1,35,1,2,4,1,1,1,0,1,5,6,0,0,1,21,14,6,NA,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,17500,2,0,1,0,0,0,0,NA,0,0,NA,3,NA,3,NA,2,4,1,1,NA,1 3 7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,7,12,160,240,1,NA,NA,NA,450000,3,1 3 4,1,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7 8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,24,0,0,1500,4000,500,4,2,1,2400,2,0,1,0,0,0,0,NA,0,0,NA,1 3 4 6,1,0,1,1,0,1,2 10 11,0,1,0,0,0,0,0,0,0,1,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 4,0,1,0,1,0,0,2,0,1,0,0,0,0,NA,0,0,NA,2,3,2,2,3,2,0.109779068
North West,Kano,KN_126,gezawa,<1hr to large city,ccd4687c-e019-4e47-a6b8-858328d7cb27,1,NA,1,1,34,1,NA,NA,NA,2,4,0,1,1,0,1,7,6,0,0,1,22,20,6,NA,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,1,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,17500,1,1,0,0,0,0,0,NA,0,0,NA,3,NA,3,NA,2,2,2,NA,1,1 5 6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,60000,18000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8 7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,24,1,0,1500,6000,4000,3,3,0,NA,1,1,0,0,0,0,0,NA,0,0,NA,1 3 4 5 6,1,0,1,1,1,1,2 3 10 11,0,1,1,0,0,0,0,0,0,1,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,NA,2,2,1,2,4,3,0.109779068
North West,Kano,KN_126,gezawa,<1hr to large city,eb2c287a-995f-481e-b65b-e7f2975f9c66,1,NA,1,1,41,1,NA,NA,NA,4,6,4,2,2,0,1,8,6,1,1,1,20,14,6,NA,4 6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,1,1,1,1,1,0,0,3 5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,24000,1,1,0,0,0,0,0,NA,0,0,NA,3,NA,3,NA,2,4,1,1,NA,1 5 6 7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,3,75000,24000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7 8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,24,0,0,2000,6000,1000,4,2,0,NA,1,1,0,0,0,0,0,NA,0,0,NA,1 2 4 3 6,1,1,1,1,0,1,2 10 11,0,1,0,0,0,0,0,0,0,1,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 4,0,1,0,1,0,0,1,1,0,0,0,0,0,NA,0,0,NA,3,2,2,2,3,2,0.109779068
North Central,Niger,NI_202,kontagora,<1hr to small city/town+,192643d4-47cd-4022-b7cc-bc4910cc548d,1,NA,1,1,53,1,NA,NA,NA,9,5,0,5,4,0,1,4,6,0,3,0,24,20,5,NA,5 8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,6000,1,1,0,0,0,0,0,NA,0,0,NA,2,NA,2,NA,1,4,1,1,NA,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,12,3,12,1,1,5000,15000,4000,2,2,1,1000,1,1,0,0,0,0,0,NA,0,0,NA,1 6,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,1,1,0,0,0,0,0,NA,0,0,NA,3,3,4,2,2,2,0.039140725
North Central,Niger,NI_202,kontagora,<1hr to small city/town+,0c34cdd5-c6a2-4eae-8658-6883c2fcfdfd,1,NA,1,1,36,1,NA,NA,NA,4,3,2,2,2,0,1,3,6,0,0,1,22,14,5,NA,5 7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,NA,NA,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,5000,1,1,0,0,0,0,0,NA,0,0,NA,2,NA,3,NA,5,5,1,1,NA,1 5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,35000,4000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,18,1,0,3000,8000,5000,2,2,0,NA,1,1,0,0,0,0,0,NA,0,0,NA,1 4 6 3,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,NA,3,2,4,1,3,2,0.039140725
